TotalOrderValue,AverageOrderValue,Quantity,Cluster_KMeans,Cluster_DBSCAN
26.4,16.5,16,0,0
51.0,30.047272727272727,60,0,0
20.4,21.527142857142856,24,0,0
23.400000000000002,11.555555555555557,36,0,0
17.700000000000003,27.147222222222222,6,0,0
15.600000000000001,15.979166666666666,24,0,0
10.0,10.3125,8,0,0
49.050000000000004,32.7,9,0,0
25.200000000000003,44.1,12,0,0
17.700000000000003,20.650000000000002,6,0,0
12.600000000000001,33.075,6,0,0
25.200000000000003,24.230769230769234,12,0,0
-17.0,140.458,-4,0,1
-7.95,13.25,-1,0,0
211.2,47.15625,128,0,4
80.64,28.840000000000003,192,0,0
103.67999999999999,17.129230769230766,144,0,0
228.96,35.01615384615385,216,0,-1
174.0,17.544999999999998,600,0,-1
237.6,50.207142857142856,144,0,4
-5.9,11.0625,-2,0,0
17.700000000000003,17.700000000000003,6,0,0
10.08,10.08,24,0,0
10.95,21.9,1,0,0
9.95,16.583333333333332,1,0,0
17.700000000000003,27.147222222222222,6,0,0
15.9,9.275,2,0,0
15.9,19.875,2,0,0
17.700000000000003,16.445,6,0,0
29.849999999999998,23.216666666666665,3,0,0
12.7,12.7,2,0,0
10.9,12.943750000000001,2,0,0
10.95,21.9,1,0,0
15.9,24.910000000000004,2,0,0
16.35,112.9,3,0,0
19.9,14.924999999999999,2,0,0
16.95,36.88333333333333,1,0,0
16.95,46.849999999999994,1,0,0
15.9,2.9833333333333334,2,0,0
17.700000000000003,17.700000000000003,6,0,0
10.2,12.105454545454545,12,0,0
10.2,13.146,12,0,0
17.4,16.529999999999998,12,0,0
15.0,15.0,12,0,0
12.600000000000001,11.9,6,0,0
17.4,23.94285714285714,12,0,0
9.95,16.583333333333332,1,0,0
7.5,4.375,6,0,0
7.5,19.049999999999997,6,0,0
17.700000000000003,17.00588235294118,6,0,0
13.52,45.49677419354838,8,0,0
7.5,4.375,6,0,0
7.5,7.5,6,0,0
15.0,15.0,12,0,0
15.0,7.34375,12,0,0
19.799999999999997,11.632499999999999,12,0,0
19.799999999999997,19.237499999999997,12,0,0
15.0,6.333333333333333,12,0,0
17.0,21.8875,4,0,0
12.600000000000001,7.041176470588236,6,0,0
16.5,12.375,10,0,0
10.2,17.0,12,0,0
1.95,1.95,1,0,0
9.9,9.9,2,0,0
3.75,13.125,1,0,0
0.85,6.941666666666666,1,0,0
2.95,31.150000000000002,1,0,0
0.42,6.864444444444445,1,0,0
1.25,5.5,1,0,0
1.25,2.5,1,0,0
10.14,91.2,6,0,0
1.65,5.857499999999999,1,0,0
3.35,11.30625,1,0,0
3.35,6.7,1,0,0
2.1,2.1,5,0,0
5.9,5.9,2,0,0
8.5,29.0,1,0,0
3.75,24.375,1,0,0
1.95,15.762500000000001,1,0,0
4.95,10.51875,1,0,0
7.95,11.925,1,0,0
1.65,12.728571428571428,1,0,0
2.95,2.95,1,0,0
5.95,9.916666666666666,1,0,0
6.300000000000001,6.300000000000001,3,0,0
2.5,13.461538461538462,2,0,0
8.5,12.75,2,0,0
1.65,10.724999999999998,1,0,0
1.65,8.6625,1,0,0
4.949999999999999,10.083333333333332,3,0,0
0.55,6.875000000000001,1,0,0
3.9,47.15625,2,0,0
9.95,26.53333333333333,1,0,0
4.2,3.15,2,0,0
5.04,6.3,12,0,0
1.45,1.45,1,0,0
2.98,20.83,2,0,0
2.1,14.7,1,0,0
2.95,17.490384615384617,1,0,0
1.45,9.424999999999999,1,0,0
3.3,14.41206896551724,2,0,0
3.75,2.5,3,0,0
1.45,2.175,1,0,0
2.95,27.147222222222222,1,0,0
1.25,5.833333333333333,1,0,0
1.65,5.857499999999999,1,0,0
1.65,9.292105263157893,1,0,0
1.65,12.375,1,0,0
2.95,6.637500000000001,1,0,0
19.799999999999997,24.749999999999996,12,0,0
5.2,17.68,8,0,0
5.9,16.445,2,0,0
10.5,10.5,25,0,0
8.95,8.95,1,0,0
9.95,9.95,1,0,0
11.95,11.95,1,0,0
2.1,4.9,1,0,0
2.1,5.752173913043479,1,0,0
5.04,5.76,12,0,0
1.25,18.958333333333332,1,0,0
10.5,10.5,25,0,0
4.949999999999999,64.8,3,0,0
1.7,2.975,2,0,0
6.5,5.2,10,0,0
3.75,3.75,1,0,0
3.75,3.75,1,0,0
19.9,27.007142857142856,2,0,0
5.04,5.04,24,0,0
7.95,11.129999999999999,1,0,0
1.65,11.632499999999999,1,0,0
3.3,2.4749999999999996,2,0,0
0.42,3.2899999999999996,1,0,0
4.95,4.95,1,0,0
4.95,9.9,1,0,0
3.75,15.681818181818182,1,0,0
1.25,11.931818181818182,1,0,0
2.55,11.049999999999999,1,0,0
2.55,11.219999999999999,1,0,0
5.1,7.012499999999999,2,0,0
3.3,17.874999999999996,2,0,0
3.9,3.25,2,0,0
20.16,10.15,48,0,0
19.9,15.919999999999998,2,0,0
13.5,13.5,2,0,0
29.75,39.625,5,0,0
9.899999999999999,49.67999999999999,6,0,0
15.0,18.214285714285715,4,0,0
48.75,16.900000000000002,25,0,0
82.5,16.89375,50,0,0
48.75,29.19545454545455,25,0,0
19.5,7.5562499999999995,10,0,0
12.600000000000001,7.200000000000001,6,0,0
12.600000000000001,6.090000000000001,6,0,0
41.7,15.6375,6,0,0
76.5,141.89999999999998,6,0,1
21.9,21.9,2,0,0
14.95,10.678571428571429,1,0,0
49.5,14.025,30,0,0
30.0,32.025,8,0,0
35.400000000000006,13.766666666666667,12,0,0
63.6,30.323076923076922,8,0,0
63.6,24.910000000000004,8,0,0
39.599999999999994,11.632499999999999,24,0,0
16.5,8.25,10,0,0
16.5,8.58,10,0,0
17.0,18.416666666666668,4,0,0
10.2,10.2,12,0,0
19.9,26.53333333333333,2,0,0
27.0,14.85,4,0,0
14.850000000000001,11.137500000000001,3,0,0
17.4,23.94285714285714,12,0,0
11.9,17.255000000000003,2,0,0
12.75,75.3,1,0,0
15.0,20.264000000000003,12,0,0
30.0,40.028000000000006,24,0,0
17.0,43.35,2,0,0
19.9,14.924999999999999,2,0,0
30.599999999999998,13.515,12,0,0
16.5,6.80625,10,0,0
15.299999999999999,8.499999999999998,6,0,0
10.5,10.5,25,0,0
3.75,8.035714285714286,3,0,0
3.75,6.5625,3,0,0
3.75,7.34375,3,0,0
3.75,5.75,3,0,0
3.75,6.333333333333333,3,0,0
3.75,3.3333333333333335,3,0,0
12.600000000000001,24.438461538461542,6,0,0
16.8,24.629411764705885,8,0,0
12.600000000000001,15.584210526315792,6,0,0
12.600000000000001,17.621052631578948,6,0,0
12.600000000000001,17.526315789473685,6,0,0
10.2,17.0,12,0,0
51.0,25.5,6,0,0
19.9,19.9,2,0,0
19.9,19.007692307692306,2,0,0
15.0,9.375,4,0,0
3.75,22.020857142857142,1,0,0
0.65,15.979166666666666,1,0,0
3.75,57.47153846153847,1,0,0
2.1,2.1,1,0,0
25.4,12.699999999999998,4,0,0
31.75,31.75,5,0,0
31.75,12.7,5,0,0
4.95,4.95,1,0,0
3.35,3.35,1,0,0
4.25,4.25,1,0,0
4.25,6.375,1,0,0
8.95,8.95,1,0,0
8.95,8.95,1,0,0
12.75,12.75,1,0,0
12.7,12.7,2,0,0
2.95,2.95,1,0,0
2.95,2.95,1,0,0
2.1,14.7,1,0,0
8.850000000000001,5.9,3,0,0
5.1,5.1,2,0,0
0.95,1.8050000000000002,5,0,0
5.0,5.0,4,0,0
4.2,4.2,2,0,0
11.9,34.4,2,0,0
2.8499999999999996,1.6108695652173912,3,0,0
5.1,5.1,2,0,0
4.2,4.2,2,0,0
8.5,61.62500000000001,1,0,0
2.1,3.9900000000000007,1,0,0
4.95,4.95,1,0,0
3.3,12.659999999999998,2,0,0
1.1,15.998,2,0,0
4.95,52.29333333333334,1,0,0
3.75,3.75,1,0,0
3.75,15.0,1,0,0
2.1,2.1,1,0,0
4.25,7.285714285714286,1,0,0
3.3,12.659999999999998,2,0,0
5.1,5.1,6,0,0
4.95,4.95,1,0,0
3.75,9.642857142857142,1,0,0
8.5,7.285714285714286,2,0,0
4.95,6.6000000000000005,1,0,0
5.95,46.50714285714286,1,0,0
1.25,22.90909090909091,1,0,0
2.55,57.871875,1,0,0
2.1,3.9900000000000007,1,0,0
2.55,2.55,1,0,0
2.55,2.55,1,0,0
4.95,6.6000000000000005,1,0,0
2.1,24.438461538461542,1,0,0
4.2,4.2,2,0,0
2.1,32.22162162162162,1,0,0
4.2,17.621052631578948,2,0,0
2.95,11.246875000000001,1,0,0
2.95,27.147222222222222,1,0,0
3.3,20.4875,2,0,0
1.69,45.49677419354838,1,0,0
2.95,47.973076923076924,1,0,0
2.95,13.275000000000002,1,0,0
3.3,12.659999999999998,2,0,0
2.1,2.1,1,0,0
4.25,7.285714285714286,1,0,0
3.75,14.5,1,0,0
3.75,19.903846153846153,1,0,0
30.599999999999998,47.973076923076924,12,0,0
40.68,23.81,12,0,0
16.5,18.38,6,0,0
29.700000000000003,35.1875,6,0,0
29.700000000000003,34.4,6,0,0
6.36,10.708181818181819,6,0,0
6.36,5.41,6,0,0
6.36,8.222777777777777,6,0,0
6.36,7.2975,6,0,0
19.8,19.536363636363635,4,0,0
27.8,21.469047619047622,4,0,0
12.600000000000001,13.206521739130435,6,0,0
15.299999999999999,16.0125,6,0,0
9.899999999999999,11.595652173913043,6,0,0
20.34,22.020857142857142,6,0,0
20.34,57.47153846153847,6,0,0
30.6,61.62500000000001,4,0,0
71.5,75.96875,2,0,0
34.0,24.56578947368421,8,0,0
11.100000000000001,17.526315789473685,6,0,0
11.100000000000001,17.621052631578948,6,0,0
15.299999999999999,47.973076923076924,6,0,0
20.34,23.81,6,0,0
16.5,18.38,6,0,0
29.700000000000003,35.1875,6,0,0
29.700000000000003,34.4,6,0,0
6.36,10.708181818181819,6,0,0
6.36,5.41,6,0,0
6.36,8.222777777777777,6,0,0
6.36,7.2975,6,0,0
19.8,19.536363636363635,4,0,0
27.8,21.469047619047622,4,0,0
12.600000000000001,13.206521739130435,6,0,0
15.299999999999999,16.0125,6,0,0
9.899999999999999,11.595652173913043,6,0,0
20.34,22.020857142857142,6,0,0
20.34,57.47153846153847,6,0,0
30.6,61.62500000000001,4,0,0
71.5,75.96875,2,0,0
25.5,24.56578947368421,6,0,0
11.100000000000001,17.526315789473685,6,0,0
11.100000000000001,17.621052631578948,6,0,0
2.5,13.461538461538462,2,0,0
2.5,9.75,2,0,0
2.5,12.75,2,0,0
2.5,1.6666666666666667,2,0,0
3.75,431.95799999999997,1,2,-1
11.8,17.490384615384617,4,0,0
1.25,15.25,1,0,0
8.25,11.715,5,0,0
2.6,8.580000000000002,4,0,0
3.3,10.083333333333332,2,0,0
6.5,11.05,10,0,0
1.65,8.799999999999999,1,0,0
2.6,9.100000000000001,4,0,0
2.6,8.775,4,0,0
1.25,1.25,1,0,0
1.25,6.666666666666667,1,0,0
1.49,20.83,1,0,0
0.85,0.85,1,0,0
0.85,0.85,1,0,0
0.85,0.85,1,0,0
0.85,2.9749999999999996,1,0,0
10.2,19.72,12,0,0
2.55,5.1,3,0,0
3.3,12.375,2,0,0
1.65,5.857499999999999,1,0,0
1.25,12.1875,1,0,0
8.5,6.516666666666667,10,0,0
3.3,24.488461538461536,2,0,0
2.55,14.549999999999999,3,0,0
3.9000000000000004,8.700000000000001,6,0,0
7.5,14.5,2,0,0
3.75,15.0,1,0,0
8.850000000000001,7.211111111111112,3,0,0
2.95,8.850000000000001,1,0,0
3.75,19.818461538461538,3,0,0
2.95,2.95,1,0,0
2.95,2.95,1,0,0
3.9,8.233333333333333,2,0,0
5.8,8.658333333333333,4,0,0
5.9,3.6875,2,0,0
4.949999999999999,19.77777777777778,3,0,0
4.949999999999999,27.867857142857144,3,0,0
6.300000000000001,32.22162162162162,3,0,0
10.5,15.584210526315792,5,0,0
8.4,17.621052631578948,4,0,0
8.25,18.81,5,0,0
4.949999999999999,11.296153846153846,3,0,0
2.95,35.487500000000004,1,0,0
5.9,33.76111111111111,2,0,0
5.9,5.1625000000000005,2,0,0
-280.8,57.871875,-9360,1,-1
-2.1,37.5,-1,0,0
31.8,27.810000000000002,4,0,0
19.35,46.97142857142857,3,0,0
19.799999999999997,11.715,12,0,0
20.25,22.5,3,0,0
19.799999999999997,19.799999999999997,12,0,0
30.0,30.0,24,0,0
15.9,21.469047619047622,2,0,0
14.95,19.933333333333334,1,0,0
15.0,33.37,4,0,0
15.9,15.9,2,0,0
17.700000000000003,16.0125,6,0,0
19.799999999999997,19.799999999999997,12,0,0
17.700000000000003,17.700000000000003,6,0,0
15.299999999999999,7.012499999999999,6,0,0
10.2,7.6499999999999995,12,0,0
11.9,11.9,2,0,0
15.9,17.224999999999998,2,0,0
-2.95,0.0,-1,0,0
-8.850000000000001,7.080000000000001,-3,0,0
14.850000000000001,8.25,3,0,0
12.600000000000001,8.05,6,0,0
15.0,10.625,4,0,0
15.6,16.89375,8,0,0
9.95,16.583333333333332,1,0,0
15.0,54.925714285714285,12,0,0
15.9,2.9833333333333334,2,0,0
15.0,7.34375,12,0,0
17.85,11.9,3,0,0
15.0,54.925714285714285,12,0,0
15.0,19.818461538461538,12,0,0
17.4,16.529999999999998,12,0,0
15.600000000000001,8.700000000000001,24,0,0
17.85,16.150000000000002,3,0,0
19.799999999999997,12.659999999999998,12,0,0
35.400000000000006,16.30263157894737,12,0,0
15.0,33.45,4,0,0
15.0,25.27173913043478,4,0,0
17.4,23.94285714285714,12,0,0
10.2,10.625,12,0,0
19.799999999999997,13.749999999999998,12,0,0
7.800000000000001,9.966666666666667,12,0,0
25.200000000000003,24.629411764705885,12,0,0
10.5,10.5,25,0,0
5.04,5.76,12,0,0
7.800000000000001,7.800000000000001,12,0,0
5.04,6.72,12,0,0
174.0,91.95,120,0,-1
35.400000000000006,47.973076923076924,12,0,0
17.700000000000003,33.702777777777776,6,0,0
31.200000000000003,9.564285714285715,48,0,0
102.0,130.255,24,0,3
10.2,13.964285714285712,12,0,0
23.4,11.7,12,0,0
15.0,21.473478260869566,12,0,0
15.12,9.24,36,0,0
7.800000000000001,14.725000000000001,12,0,0
10.2,7.083333333333333,12,0,0
10.5,10.5,25,0,0
39.8,13.681249999999999,4,0,0
8.5,7.4375,10,0,0
16.5,22.714285714285715,10,0,0
20.4,21.527142857142856,24,0,0
34.8,14.1375,24,0,0
13.200000000000001,15.998,24,0,0
35.400000000000006,20.650000000000002,12,0,0
13.2,16.5,8,0,0
17.700000000000003,16.962500000000002,6,0,0
53.1,31.150000000000002,18,0,0
15.6,2.925,8,0,0
20.4,13.614117647058823,24,0,0
53.1,32.27375,18,0,0
13.200000000000001,8.7725,24,0,0
45.9,57.871875,18,0,0
8.5,6.233333333333333,10,0,0
16.5,19.77777777777778,10,0,0
16.5,27.867857142857144,10,0,0
10.5,5.6000000000000005,5,0,0
16.5,8.4,10,0,0
15.0,15.0,12,0,0
15.0,15.0,12,0,0
19.8,130.255,4,0,1
8.5,7.4799999999999995,10,0,0
19.799999999999997,24.488461538461536,12,0,0
17.0,12.75,4,0,0
30.0,25.27173913043478,8,0,0
15.0,15.681818181818182,4,0,0
25.5,25.5,2,0,0
8.5,20.97142857142857,10,0,0
25.0,6.25,20,0,0
17.88,20.83,12,0,0
12.600000000000001,11.9,6,0,0
15.0,15.0,12,0,0
17.4,23.94285714285714,12,0,0
12.600000000000001,12.600000000000001,6,0,0
17.4,16.529999999999998,12,0,0
25.5,20.427083333333332,6,0,0
15.600000000000001,15.979166666666666,24,0,0
10.5,15.5,25,0,0
39.0,47.352,20,0,0
39.0,17.82857142857143,20,0,0
34.0,21.8875,8,0,0
13.6,9.1375,16,0,0
17.4,8.658333333333333,12,0,0
15.0,19.818461538461538,12,0,0
12.600000000000001,8.723076923076924,6,0,0
15.0,9.642857142857142,4,0,0
15.0,11.25,4,0,0
15.0,14.5,4,0,0
15.0,21.473478260869566,12,0,0
15.9,15.9,2,0,0
11.9,17.255000000000003,2,0,0
9.0,10.8,12,0,0
12.75,12.75,3,0,0
10.08,5.67,24,0,0
15.0,9.51923076923077,12,0,0
15.0,15.0,1,0,0
50.400000000000006,24.629411764705885,24,0,0
14.850000000000001,27.57857142857143,3,0,0
19.799999999999997,11.632499999999999,12,0,0
12.75,75.3,1,0,0
10.5,14.7,5,0,0
12.5,12.5,10,0,0
15.9,2.9833333333333334,2,0,0
14.850000000000001,11.0,3,0,0
29.700000000000003,19.307142857142857,6,0,0
19.799999999999997,24.488461538461536,12,0,0
10.2,14.549999999999999,12,0,0
34.0,18.7,4,0,0
34.0,15.583333333333334,4,0,0
34.0,20.541666666666668,4,0,0
34.0,33.73846153846154,4,0,0
15.0,27.0,12,0,0
15.0,15.178571428571429,12,0,0
15.0,16.666666666666668,12,0,0
15.0,20.3125,12,0,0
15.0,19.25,12,0,0
15.0,10.208333333333334,12,0,0
15.0,12.5,12,0,0
15.0,9.583333333333334,12,0,0
15.0,10.25,12,0,0
15.0,8.5,12,0,0
11.7,8.04375,6,0,0
39.599999999999994,14.41206896551724,24,0,0
19.799999999999997,19.799999999999997,12,0,0
21.599999999999998,10.26,60,0,0
79.2,36.225,144,0,0
226.8,31.745454545454546,108,0,0
122.39999999999999,35.91,48,0,0
70.80000000000001,44.98333333333334,24,0,0
122.39999999999999,56.9,48,0,0
183.6,35.487500000000004,72,0,0
34.8,19.237499999999997,24,0,0
90.0,19.25,72,0,0
8.64,9.72,24,0,0
8.64,6.84,24,0,0
17.28,16.2,48,0,0
38.879999999999995,11.16,108,0,0
25.500000000000004,15.5,75,0,0
68.0,26.5,200,0,0
68.0,23.3,200,0,0
50.4,15.998,120,0,0
72.0,16.90625,100,0,0
202.5,48.225,30,0,0
43.2,9.641250000000001,270,0,-1
22.5,29.5,18,0,0
30.0,27.0,24,0,0
45.0,17.5,36,0,0
60.0,21.5625,48,0,0
16.0,6.864444444444445,50,0,0
225.6,57.871875,120,0,4
103.67999999999999,64.39999999999999,144,0,-1
472.5,77.72142857142856,70,2,-1
202.5,48.45,30,0,0
142.38,73.315,42,0,0
734.4000000000001,61.62500000000001,96,2,-1
105.6,47.15625,64,0,0
105.6,17.304545454545455,64,0,0
105.6,31.66363636363636,64,0,0
90.0,21.473478260869566,72,0,0
17.28,13.995000000000001,48,0,0
34.56,10.645714285714288,96,0,0
8.64,9.12,24,0,0
30.0,27.0,24,0,0
15.0,21.5625,12,0,0
451.2,57.871875,240,2,-1
69.12,64.39999999999999,96,0,0
202.5,43.69285714285714,30,0,0
550.8000000000001,61.62500000000001,72,2,-1
105.6,47.15625,64,0,0
59.4,17.304545454545455,36,0,0
59.4,31.66363636363636,36,0,0
90.0,21.473478260869566,72,0,0
17.28,13.995000000000001,48,0,0
17.28,10.645714285714288,48,0,0
8.64,9.12,24,0,0
17.28,10.26,48,0,0
30.599999999999998,35.91,12,0,0
61.199999999999996,44.98333333333334,24,0,0
30.599999999999998,56.9,12,0,0
69.6,19.237499999999997,48,0,0
30.0,19.25,24,0,0
17.0,26.5,50,0,0
17.0,23.3,50,0,0
50.4,15.998,120,0,0
21.599999999999998,16.90625,30,0,0
135.0,48.225,20,0,0
14.4,9.641250000000001,90,0,0
228.96,40.028000000000006,216,0,-1
464.0,45.49677419354838,320,2,-1
211.2,47.15625,128,0,4
1576.8,141.89999999999998,144,2,-1
125.0,20.13888888888889,100,0,0
125.0,23.958333333333332,100,0,0
120.0,29.5,96,0,0
204.0,39.518181818181816,48,0,0
15.299999999999999,47.973076923076924,6,0,0
20.34,23.81,6,0,0
22.0,18.38,8,0,0
6.36,10.708181818181819,6,0,0
6.36,5.41,6,0,0
6.36,8.222777777777777,6,0,0
6.36,7.2975,6,0,0
12.600000000000001,13.206521739130435,6,0,0
15.299999999999999,16.0125,6,0,0
20.34,22.020857142857142,6,0,0
20.34,57.47153846153847,6,0,0
15.3,61.62500000000001,2,0,0
25.5,24.56578947368421,6,0,0
75.0,20.83,60,0,0
11.100000000000001,17.621052631578948,6,0,0
11.100000000000001,17.526315789473685,6,0,0
35.400000000000006,47.973076923076924,12,0,0
40.68,23.81,12,0,0
33.0,18.38,12,0,0
29.700000000000003,35.1875,6,0,0
29.700000000000003,34.4,6,0,0
12.72,10.708181818181819,12,0,0
12.72,8.222777777777777,12,0,0
12.72,7.2975,12,0,0
19.8,19.536363636363635,4,0,0
27.8,21.469047619047622,4,0,0
12.600000000000001,13.206521739130435,6,0,0
15.299999999999999,16.0125,6,0,0
40.68,22.020857142857142,12,0,0
20.34,57.47153846153847,6,0,0
30.6,61.62500000000001,4,0,0
107.25,75.96875,3,0,0
51.0,24.56578947368421,12,0,0
22.200000000000003,17.526315789473685,12,0,0
22.200000000000003,17.621052631578948,12,0,0
30.0,20.83,24,0,0
15.0,33.45,4,0,0
15.0,12.321428571428571,4,0,0
15.0,25.27173913043478,4,0,0
25.5,20.427083333333332,6,0,0
15.0,20.007857142857144,4,0,0
15.0,15.0,4,0,0
15.0,19.818461538461538,12,0,0
15.0,15.0,4,0,0
15.0,13.392857142857142,4,0,0
15.0,18.958333333333332,12,0,0
10.2,10.2,12,0,0
50.400000000000006,37.5,24,0,0
45.0,25.27173913043478,12,0,0
180.0,33.45,48,0,0
47.400000000000006,22.419642857142858,12,0,0
102.0,31.150000000000002,40,0,0
81.6,47.973076923076924,32,0,0
50.400000000000006,24.438461538461542,24,0,0
50.400000000000006,24.629411764705885,24,0,0
6.959999999999999,4.033636363636362,24,0,0
6.959999999999999,3.3188888888888886,24,0,0
35.400000000000006,16.962500000000002,12,0,0
4.25,6.375,1,0,0
1.65,12.659999999999998,1,0,0
2.1,5.752173913043479,1,0,0
2.95,14.012500000000003,1,0,0
0.85,4.533333333333333,1,0,0
1.65,3.2999999999999994,1,0,0
1.7,1.275,2,0,0
0.29,7.056666666666666,1,0,0
0.29,17.544999999999998,1,0,0
0.29,3.3188888888888886,1,0,0
2.1,3.1500000000000004,1,0,0
2.1,6.300000000000001,1,0,0
2.95,35.487500000000004,1,0,0
0.55,8.7725,1,0,0
0.84,0.84,2,0,0
2.1,9.24,1,0,0
1.95,47.15625,1,0,0
3.75,17.5,1,0,0
3.75,21.5625,1,0,0
7.25,7.25,1,0,0
1.2,6.27,10,0,0
5.9,6.742857142857143,2,0,0
1.65,1.9799999999999998,1,0,0
1.65,5.683333333333333,1,0,0
1.25,6.875,1,0,0
1.25,1.25,1,0,0
1.25,1.25,1,0,0
1.25,1.25,1,0,0
8.5,6.375,2,0,0
2.5,2.5,2,0,0
8.5,6.375,2,0,0
1.65,17.874999999999996,1,0,0
1.65,5.857499999999999,1,0,0
1.25,1.25,1,0,0
2.25,2.25,1,0,0
2.55,11.73,1,0,0
7.5,29.484285714285715,6,0,0
4.2,3.1500000000000004,2,0,0
4.2,6.300000000000001,2,0,0
1.25,21.473478260869566,1,0,0
2.55,2.55,1,0,0
1.25,8.15,1,0,0
1.25,1.25,1,0,0
1.7,13.614117647058823,2,0,0
1.25,1.6666666666666667,1,0,0
1.65,8.6625,1,0,0
0.85,7.4375,1,0,0
0.85,16.90625,1,0,0
12.75,13.515,5,0,0
6.95,15.6375,1,0,0
9.95,19.007692307692306,1,0,0
3.75,3.75,1,0,0
1.65,10.083333333333332,1,0,0
1.25,13.461538461538462,1,0,0
1.25,12.75,1,0,0
1.65,10.724999999999998,1,0,0
1.69,45.49677419354838,1,0,0
4.2,3.1500000000000004,2,0,0
4.2,4.2,2,0,0
1.25,21.473478260869566,1,0,0
0.29,4.033636363636362,1,0,0
4.95,17.325,1,0,0
0.85,13.614117647058823,1,0,0
1.25,2.9166666666666665,1,0,0
0.29,3.3188888888888886,1,0,0
1.65,3.2999999999999994,1,0,0
0.85,4.816666666666666,1,0,0
1.25,6.71875,1,0,0
1.25,1.25,1,0,0
1.7,5.95,2,0,0
1.65,5.857499999999999,1,0,0
0.29,3.3188888888888886,1,0,0
0.29,3.5524999999999993,1,0,0
0.29,4.033636363636362,1,0,0
0.29,7.056666666666666,1,0,0
3.75,6.71875,3,0,0
13.52,16.336666666666666,8,0,0
8.45,45.49677419354838,5,0,0
1.25,44.614444444444445,1,0,0
2.95,10.325000000000001,1,0,0
1.65,5.683333333333333,1,0,0
3.3,1.9799999999999998,2,0,0
5.9,8.1125,2,0,0
2.1,2.8000000000000003,1,0,0
2.95,10.325000000000001,1,0,0
1.65,11.632499999999999,1,0,0
0.42,0.42,1,0,0
1.25,7.5,1,0,0
2.55,57.871875,1,0,0
1.65,6.80625,1,0,0
2.25,2.25,1,0,0
0.55,8.7725,1,0,0
0.8699999999999999,17.544999999999998,3,0,0
1.65,15.792857142857141,1,0,0
1.65,6.599999999999999,1,0,0
1.65,15.792857142857141,1,0,0
2.1,2.1,1,0,0
3.45,14.615625,1,0,0
2.55,13.515,1,0,0
25.5,27.8375,3,0,0
1.65,50.207142857142856,1,0,0
1.65,9.292105263157893,1,0,0
1.25,7.395833333333333,1,0,0
3.75,36.0375,1,0,0
0.85,16.90625,1,0,0
1.65,20.058333333333334,1,0,0
4.95,39.518181818181816,1,0,0
2.1,5.752173913043479,1,0,0
2.1,6.600000000000001,1,0,0
2.1,2.1,1,0,0
19.9,17.186363636363634,2,0,0
4.5,9.0,2,0,0
1.45,1.45,1,0,0
7.5,32.025,2,0,0
29.849999999999998,14.924999999999999,3,0,0
2.1,7.140000000000001,1,0,0
2.5,9.75,2,0,0
1.25,6.875,1,0,0
0.85,7.4799999999999995,1,0,0
2.1,9.24,1,0,0
2.25,2.8125,1,0,0
15.0,9.375,4,0,0
25.200000000000003,17.526315789473685,12,0,0
25.200000000000003,24.438461538461542,12,0,0
25.200000000000003,24.629411764705885,12,0,0
25.200000000000003,17.621052631578948,12,0,0
15.0,11.25,4,0,0
5.95,8.925,1,0,0
7.5,10.708181818181819,6,0,0
7.5,8.25,6,0,0
5.1,4.816666666666666,6,0,0
51.0,44.2125,4,0,0
15.0,9.375,4,0,0
17.0,10.625,4,0,0
34.75,18.533333333333335,5,0,0
34.8,13.533333333333331,24,0,0
34.8,10.15,24,0,0
6.6000000000000005,3.3,12,0,0
6.6000000000000005,3.1900000000000004,12,0,0
25.200000000000003,12.600000000000001,12,0,0
7.5,11.5625,6,0,0
19.799999999999997,8.799999999999999,12,0,0
25.200000000000003,13.020000000000001,12,0,0
25.200000000000003,26.600000000000005,12,0,0
35.400000000000006,21.633333333333336,12,0,0
40.56,7.967142857142858,24,0,0
25.200000000000003,25.200000000000003,12,0,0
25.200000000000003,14.700000000000001,12,0,0
25.200000000000003,25.200000000000003,12,0,0
23.4,11.421428571428569,12,0,0
31.200000000000003,8.775,48,0,0
31.200000000000003,8.580000000000002,48,0,0
7.5,11.5625,6,0,0
23.4,6.24,12,0,0
25.200000000000003,10.15,12,0,0
31.200000000000003,9.49,48,0,0
31.200000000000003,9.100000000000001,48,0,0
31.8,26.22,4,0,0
5.85,15.762500000000001,3,0,0
7.8,23.325,4,0,0
5.85,47.352,3,0,0
5.85,15.3,3,0,0
3.9000000000000004,8.700000000000001,6,0,0
11.700000000000001,9.564285714285715,18,0,0
11.700000000000001,15.979166666666666,18,0,0
9.899999999999999,3.0937499999999996,6,0,0
8.25,3.7125,5,0,0
7.5,5.1923076923076925,6,0,0
4.2,5.752173913043479,2,0,0
4.2,4.9,2,0,0
4.2,6.600000000000001,2,0,0
16.8,32.22162162162162,8,0,0
16.8,17.526315789473685,8,0,0
25.200000000000003,15.584210526315792,12,0,0
16.8,24.629411764705885,8,0,0
16.8,24.438461538461542,8,0,0
25.5,20.427083333333332,6,0,0
17.4,23.94285714285714,12,0,0
15.0,6.25,12,0,0
5.04,7.5600000000000005,12,0,0
5.04,5.04,12,0,0
5.04,5.04,12,0,0
5.04,5.04,12,0,0
5.04,5.04,12,0,0
15.6,16.89375,8,0,0
17.85,10.908333333333333,3,0,0
34.8,16.529999999999998,24,0,0
5.04,5.04,12,0,0
